filename,pixel size(mm),head circumference (mm),center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad,hc_calc_mm
428_HC.png,0.110678295294,170.9,48.17639107,32.542794761,30.715310944,23.441148192,6.27061299,170.91
429_HC.png,0.133311478297,182.87,55.328710193,33.680583764,32.066682086,25.986699426,0.086871849,182.88
430_HC.png,0.123868055642,178.66,48.295842276,36.04802916,32.675607185,23.846966142,0.022531208,178.66
431_2HC.png,0.108814952166,163.95,46.985992827,29.853831095,30.194503785,21.639711042,6.259881516,163.95
431_HC.png,0.108786769535,166.41,43.687037637,31.318659534,30.167300244,22.528202687,0.06074484,166.42
432_HC.png,0.116587835689,177.9,42.805687478,32.274697665,31.944913986,24.431818339,0.023896411,177.9
433_HC.png,0.188504727382,173.3,73.182743671,55.112237431,31.254213811,23.64755865,0.038827491,173.31
434_2HC.png,0.109579627929,167.75,50.413383939,27.719211583,29.543432486,23.696382189,0.345721386,167.76
434_HC.png,0.109593855298,167.99,48.887899752,28.737006878,29.910981888,23.362303374,0.296074604,168.0
435_HC.png,0.134895749994,174.4,56.66513381,31.82408433,30.272587662,25.121581428,0.303735853,174.4
436_HC.png,0.102211869493,173.3,39.448853196,29.457285797,31.346293277,23.539825094,0.072388314,173.3
437_2HC.png,0.134648648468,174.63,41.79708053,36.336787729,30.371717616,25.089018196,0.047213851,174.63
437_HC.png,0.113111890175,181.23,40.508763507,31.97474789,33.082286857,24.268649141,0.054415572,181.24
438_HC.png,0.129282046587,169.72,53.636989837,33.751301875,30.40952786,23.386762409,6.206065022,169.73
439_HC.png,0.134251560714,181.56,55.7316503,33.419535012,32.926400817,24.561516208,0.119931864,181.56
440_2HC.png,0.193703263998,165.8,76.03839717,43.579037338,28.846313365,23.80638489,0.093009969,165.79
440_HC.png,0.209512189031,180.4,93.416499839,40.124924962,30.964928721,26.370130542,5.538266061,180.41
441_HC.png,0.118731501557,176.52,50.841980845,35.240712993,32.184568925,23.681191475,0.060634186,176.53
442_HC.png,0.125072255731,173.21,48.576465989,35.990455735,30.920867046,23.997373586,6.255846361,173.22
443_HC.png,0.165670295556,183.12,72.561607558,45.821879362,33.452608386,24.494346625,0.014651913,183.14
444_2HC.png,0.131225562409,174.30,51.414127696,35.260031895,30.042963793,25.33952675,0.021587451,174.3
444_HC.png,0.137323513627,178.97,49.312618944,39.205010317,31.842766643,24.913017861,0.031821646,178.97
445_HC.png,0.111502528191,176.2,45.579258127,29.789555182,32.386085918,23.335655597,6.27267674,176.21
446_HC.png,0.118132396823,171.69,48.087665344,35.119738083,31.165167053,23.193111236,0.059093547,171.69
447_HC.png,0.141787707806,177.98,55.085796626,40.357366982,30.793046603,25.749400422,0.728350457,177.99
448_HC.png,0.106134129331,171.04,45.454261598,27.726048129,30.148677529,24.130488093,0.015904931,171.05
449_HC.png,0.149000322118,180.3,60.413783011,35.264754002,31.776210297,25.44067504,0.076992453,180.3
450_HC.png,0.111369053523,168.7,45.121195146,29.811933579,30.459706336,22.975145492,0.145994491,168.69
451_HC.png,0.137176105421,165.67,52.665424604,38.864015152,29.789910807,22.709707706,6.274347407,165.68
452_HC.png,0.11482749473,167.75,47.67608636,31.005946642,29.97162663,23.210089955,0.130840572,167.75
453_2HC.png,0.126892733268,166.8,50.706000084,36.691375763,30.447883853,22.335523916,6.08986671,166.8
453_HC.png,0.11384297501,176.0,46.385029724,34.026182784,32.88064306,22.671935479,0.000900082,176.0
454_HC.png,0.121188134682,169.70,47.73791202,36.782588598,29.608559284,24.278425487,0.014067549,169.71
455_HC.png,0.147965164746,185.6,54.248428433,43.116260142,33.554905447,25.231201146,0.048470997,185.61
456_HC.png,0.157039612532,188.8,54.515425906,49.41412579,34.244106648,25.53265428,6.201414477,188.79
457_2HC.png,0.182146253409,191.72,76.671488153,42.206671584,33.101878378,27.810455508,6.184297941,191.72
457_HC.png,0.134174582121,183.49,45.445726971,38.136013009,31.726665648,26.569058875,0.051944624,183.5
458_HC.png,0.113500776616,176.33,40.156793331,27.697522506,32.221984796,23.572366083,6.230265766,176.34
459_HC.png,0.145727124284,178.31,48.502510248,38.638214166,32.901483893,23.462496168,0.001441369,178.32
460_HC.png,0.130189244564,169.9,49.528324433,28.279523116,29.519210347,24.441541762,0.11784601,169.9
461_HC.png,0.111415346464,169.27,46.07553466,28.289575583,30.325735411,23.327202252,0.012321048,169.27
462_2HC.png,0.110138667809,168.55,43.292968266,27.993081176,29.188583846,24.354403676,6.111245901,168.55
462_HC.png,0.119430522124,171.94,48.837332073,32.485803628,30.533871055,24.000994524,6.216134101,171.94
463_HC.png,0.136702705074,171.1,49.131620949,37.515409961,29.959546323,24.362353187,0.003042129,171.11
464_HC.png,0.11741417785,169.61,47.588717321,32.542827493,30.441974393,23.310130881,0.058553059,169.61
465_HC.png,0.156077397987,171.38,68.999303684,33.705948403,29.529016824,24.925821953,6.153983911,171.38
466_HC.png,0.128560448304,176.31,51.735069778,30.621777204,32.112755513,23.693343798,6.067778585,176.32
467_HC.png,0.202178593838,175.9,102.301347347,49.251447093,32.212714676,23.439467579,6.222527286,175.92
468_2HC.png,0.125157102942,183.62,42.916413759,34.279880418,32.343671237,25.927430364,5.853472747,183.62
468_HC.png,0.118279989277,181.90,50.584360619,34.206494931,31.887141582,25.858002497,0.072874407,181.91
469_2HC.png,0.132625296712,166.7,36.485642889,34.77506676,28.397358559,24.602783807,5.958206617,166.72
469_HC.png,0.129041503637,168.4,59.285011343,31.74454069,29.451306237,24.013188216,6.265351649,168.4
470_HC.png,0.124254144728,180.55,53.466464057,30.305650552,32.190912754,25.059487784,0.019917649,180.56
471_2HC.png,0.132752688308,177.52,53.722834984,42.586574634,30.677494152,25.720966039,6.281697732,177.52
471_HC.png,0.112276567353,186.52,41.641553583,33.280567603,33.829771269,25.229572264,6.238909255,186.53
472_HC.png,0.14015664657,173.08,57.649029725,38.924629127,31.389418279,23.413266614,6.235384495,173.08
473_HC.png,0.129012893408,173.85,52.529555533,31.380522076,30.58263375,24.594629126,0.04120536,173.86
474_HC.png,0.137033266564,175.08,50.584014561,36.448026108,30.823638118,24.739459149,0.15962415,175.08
475_HC.png,0.143284167562,184.29,45.017211113,43.520296473,32.568574805,25.906914831,0.085097717,184.3
476_HC.png,0.11541581702,170.9,44.532785125,32.885811819,29.34762914,24.966468606,6.225396176,170.91
477_HC.png,0.112683285366,184.4,40.140218869,27.583407103,32.949210941,25.513024535,6.257827619,184.41
478_HC.png,0.111882209778,184.1,46.483927182,31.53485681,32.774928452,25.603985752,0.040221589,184.1
479_2HC.png,0.113811682571,175.0,42.096066568,31.019530729,30.976212268,24.544145966,0.097930958,175.01
479_HC.png,0.113795968619,177.8,38.362042082,30.539163084,31.889431015,24.46195637,0.16386843,177.8
480_HC.png,0.123594366474,178.99,49.933981667,37.394207683,31.151714337,25.689575445,0.074983964,178.98
481_HC.png,0.121827896048,177.85,47.990442729,32.869263391,31.520016096,24.899544766,0.028294156,177.86
482_2HC.png,0.134905689471,172.89,47.215002806,35.186710173,30.554310719,24.302720838,6.174609561,172.9
482_3HC.png,0.113471197811,171.16,43.180533162,31.318474797,29.742065585,24.621473475,0.023624835,171.17
482_HC.png,0.130932958503,175.31,49.344273888,37.817348663,31.610953414,23.928021142,6.103893646,175.32
483_2HC.png,0.123047334392,168.86,47.569420553,36.227233599,30.303814792,23.21121537,6.269271356,168.86
483_HC.png,0.122973351944,174.44,45.142313585,38.733778091,31.767541108,23.44578074,6.280610363,174.44
484_HC.png,0.119845696858,179.66,48.726962398,32.504365349,32.844660856,23.995293442,0.014621553,179.65
485_HC.png,0.116363999455,177.9,54.803636913,31.583662116,31.617795745,24.804345863,6.262393542,177.9
486_2HC.png,0.134605741179,193.79,48.669308451,39.7729485,35.064857195,26.308937146,0.004993494,193.79
486_HC.png,0.134455956317,192.29,44.367371719,39.913462772,35.059932241,25.79520678,0.147478471,192.29
487_HC.png,0.122422401498,176.53,54.811891757,31.700230668,30.709800264,25.353991122,0.043976313,176.53
488_HC.png,0.239245579356,179.5,95.745882996,49.486337811,31.276799904,25.724476982,5.865677881,179.5
489_HC.png,0.133363644282,176.36,50.398728816,41.00596292,30.966442567,25.015100116,0.012432235,176.37
490_2HC.png,0.123585388984,191.9,43.942910686,29.463666803,34.646900549,26.138346543,6.184831572,191.9
490_HC.png,0.123678887332,189.1,47.806692853,28.130777644,34.015345729,25.902973376,6.21099207,189.1
491_HC.png,0.128183762232,179.84,58.171626353,31.738780492,31.9202819,25.123304461,0.216115789,179.84
492_HC.png,0.118678637913,170.41,43.576383371,32.099916787,30.663518824,23.333053949,6.212012993,170.42
493_HC.png,0.121036586238,171.35,44.630957599,32.567856279,31.176532077,23.060625982,0.008528773,171.35
494_HC.png,0.133893352908,183.85,47.542008216,37.70708421,33.613243256,24.557033029,0.104050303,183.86
495_2HC.png,0.187826509829,193.1,71.938688203,51.722739474,34.687642262,26.504327887,0.051269846,193.1
495_3HC.png,0.132723105581,185.71,54.305670881,36.967133538,34.088343739,24.650774231,6.18699366,185.73
495_4HC.png,0.187924371825,194.6,72.524854277,47.482601213,34.183003361,27.584387847,6.239542821,194.6
495_HC.png,0.218944083089,195.9,85.81082972,56.202096892,34.683103386,27.465785376,6.272874013,195.91
496_HC.png,0.146705885144,174.77,54.021220925,41.554144239,30.315271558,25.194963958,6.278510527,174.76
497_HC.png,0.144260798182,173.77,58.131884716,35.70921529,30.707047616,24.428253544,6.146666809,173.77
498_HC.png,0.119047619048,176.68,48.111288888,32.242355347,32.539863587,23.319869269,0.032391829,176.69
499_2HC.png,0.133310731252,177.0,55.717789285,39.082055906,30.264263803,25.997538268,0.03867569,177.01
499_HC.png,0.131489744312,177.13,49.506312078,40.513846921,31.215067601,24.996405846,6.230071089,177.13
500_HC.png,0.155017459765,177.58,68.049149884,35.394039336,30.962528324,25.430734199,6.172782699,177.59
501_HC.png,0.148857919609,173.3,48.335197255,46.879005831,29.889588394,25.173644528,6.034063498,173.3
502_HC.png,0.117650406305,186.63,47.539959176,35.380776399,33.238166034,25.943365114,6.265600588,186.63
503_HC.png,0.12842910412,166.6,45.178419712,26.473613132,30.11103593,22.656292389,0.059930179,166.6
504_HC.png,0.129272265312,174.7,53.2172923,32.007800859,32.056401242,23.196687601,0.090536958,174.7
505_HC.png,0.108242754055,179.11,42.512600965,26.835195714,32.682934691,23.997735361,0.029711157,179.11
506_HC.png,0.133120878537,180.80,51.905871149,36.897918041,32.093163519,25.255335736,0.344127218,180.81
507_2HC.png,0.130545112648,166.73,59.619199587,36.781983863,29.561337793,23.33022292,6.266012845,166.74
507_HC.png,0.130545112648,166.73,59.619199587,36.781983863,29.561337793,23.33022292,6.266012845,166.74
508_HC.png,0.137442921939,174.6,51.117488152,32.880774773,29.767757395,25.737857563,6.281581818,174.61
509_HC.png,0.125513508916,185.70,60.652003458,35.517724118,32.720070981,26.21216222,0.179294324,185.71
510_HC.png,0.109844013401,179.59,38.587292128,30.982887086,33.283438341,23.455515825,0.052698099,179.59
511_HC.png,0.12230063357,178.73,45.369896043,29.451397222,32.410957412,24.180516293,6.118998963,178.73
512_HC.png,0.106965404876,180.2,44.116735137,26.552522253,32.030380491,25.121020215,0.035800142,180.2
513_HC.png,0.106038273649,178.52,38.23071163,28.771704767,31.61622482,25.016338174,0.034841138,178.52
514_HC.png,0.134337616933,181.00,51.298799981,36.23513697,31.929186498,25.50861771,6.274470512,181.01
515_HC.png,0.134642373871,180.29,51.131207798,37.95845792,32.303210108,24.845617693,0.382729072,180.3
516_HC.png,0.131090008899,174.87,51.924027225,36.064518476,31.554557906,23.845763886,6.264941322,174.89
517_HC.png,0.11989989451,176.9,49.797437958,30.835411246,31.82391028,24.230129241,6.220895501,176.91
518_HC.png,0.177645853588,189.2,73.369949431,51.246345327,33.957234235,26.007647343,6.106470854,189.21
519_HC.png,0.149295187708,180.6,60.685889976,38.065574359,32.321360229,24.929451046,6.263365263,180.61
520_HC.png,0.114673619921,174.15,46.545123989,29.609282994,31.096827456,24.118036722,0.060998107,174.16
521_HC.png,0.111136078835,178.2,38.740481014,28.182961365,32.731330372,23.624765186,0.060925136,178.21
522_HC.png,0.117773350547,177.39,54.080429588,32.013972476,31.861664664,24.351622403,0.023481957,177.39
523_HC.png,0.172240415524,178.6,76.361787937,49.653979272,32.687358769,23.81990779,6.229117411,178.62
524_HC.png,0.141572952271,186.49,58.217795944,30.708873666,33.306071773,25.820633066,0.073911642,186.5
525_HC.png,0.128357242315,177.09,50.557560797,36.886895581,31.234412683,24.960499054,6.173565669,177.09
526_2HC.png,0.144927536232,185.83,57.684584908,42.703762331,32.662995933,26.320141778,6.044939382,185.84
526_HC.png,0.146471971975,182.80,49.300882056,43.919375842,31.911498044,26.13332894,0.012804545,182.81
527_HC.png,0.120836612655,184.36,44.683770073,32.566567871,32.549385309,25.952331498,6.256612219,184.37
528_HC.png,0.124201387167,178.5,56.986405442,36.757261806,31.740082753,24.869353021,0.21440544,178.5
529_HC.png,0.1176717115,173.65,49.213632912,32.43255984,32.137786241,22.730721503,0.034374419,173.64
530_HC.png,0.127553114524,174.06,48.544853551,37.545980172,31.750444155,23.33423913,0.00442937,174.07
531_2HC.png,0.139420628548,175.45,45.808596624,39.659835455,31.903843934,23.638497817,6.28315781,175.46
531_HC.png,0.139493097862,177.82,46.439401208,39.289494488,31.961104885,24.38653772,0.061445718,177.82
532_2HC.png,0.152666008834,185.12,50.315288422,33.032448413,31.999813209,26.813426067,6.244411413,185.13
532_HC.png,0.139391091135,177.50,58.839590173,29.175328942,31.67373176,24.607134536,0.018259897,177.51
533_HC.png,0.144827314786,184.1,45.483208701,42.798734446,32.767168921,25.615941257,0.066861722,184.1
534_HC.png,0.112870275305,176.16,44.28970116,32.636503139,31.327252036,24.539640202,6.259260001,176.16
535_HC.png,0.129622587791,179.88,49.943512268,34.129117467,31.316098052,25.810490584,0.152460912,179.89
536_HC.png,0.103967698912,177.38,38.85933621,28.595146711,31.921335729,24.281937988,0.031644146,177.38
537_HC.png,0.157579816878,184.84,63.166493317,42.97108024,32.730542948,25.906719648,6.281870904,184.84
538_HC.png,0.113655301658,179.19,42.344899951,26.256865922,31.542922218,25.327687527,6.276623145,179.2
539_HC.png,0.158386826515,187.77,46.649928,32.119819348,32.203173267,27.474929175,0.008127768,187.78
540_HC.png,0.121361133529,184.25,48.204549276,34.392909329,32.107397485,26.406152872,6.21092376,184.26
541_2HC.png,0.120633395321,175.13,46.799237556,29.626159078,31.102599296,24.444684532,0.011058976,175.13
541_HC.png,0.0985910495122,167.4,37.314141255,25.125084108,30.097941667,22.948905879,6.26784763,167.41
542_HC.png,0.132962402545,177.28,51.180853475,38.621439095,31.637287415,24.570675348,0.007992213,177.28
543_HC.png,0.130406107221,189.87,44.827294361,36.949713656,34.319016785,25.816841448,0.021092103,189.87
544_2HC.png,0.131893267757,180.0,47.07235829,34.518196534,31.931453505,25.16512017,0.352170564,180.0
544_HC.png,0.117490028226,171.4,47.160225907,32.203734198,29.880255767,24.549731071,6.262436819,171.41
545_2HC.png,0.134808437244,181.52,48.950158024,39.677659499,32.325518845,25.23432784,0.121124761,181.52
545_HC.png,0.142273426056,185.05,50.737550676,37.801334636,33.01137398,25.662306544,6.239034823,185.05
546_HC.png,0.113707753745,190.9,47.046119856,30.414325665,35.445274358,24.856060214,6.228233575,190.91
547_2HC.png,0.141874483653,172.30,45.388852572,40.340999316,29.953997229,24.770950163,6.269986415,172.31
547_HC.png,0.141839768205,172.70,46.378935617,35.238524104,30.591596525,24.196764773,0.009320065,172.71
548_HC.png,0.108204373847,176.23,39.454653824,30.68370991,31.611075021,24.245458032,0.058191801,176.24
549_HC.png,0.121102551135,169.48,58.566957344,34.31983767,30.274119752,23.461333457,6.21117929,169.49
550_HC.png,0.120896929648,153.8,55.232124617,27.752259518,27.001093998,21.81907427,0.090992092,153.81
551_HC.png,0.108054170142,182.0,48.795206223,28.297683315,32.275501649,25.454830299,0.136087399,182.0
552_HC.png,0.116026290627,184.3,44.333694158,30.980444786,32.378664627,26.119724672,0.43929195,184.3
553_HC.png,0.134660722436,186.81,52.366282956,38.860319611,33.110626689,26.149526639,6.274882037,186.81
554_HC.png,0.110151516067,174.7,45.910459752,28.281331157,30.389997518,25.092020707,0.115464412,174.7
555_HC.png,0.119167935281,188.59,44.754107607,35.146867435,33.193594129,26.659185069,6.231679039,188.59
556_2HC.png,0.145175543384,187.2,49.658041581,36.478278236,33.641237857,25.679140382,0.208468788,187.2
556_HC.png,0.145238102346,182.3,54.20516194,35.239205695,32.712287433,25.066964895,0.081782481,182.31
557_HC.png,0.127823391022,177.0,53.772464287,32.952146986,30.865672371,25.338654556,6.250046329,177.0
558_HC.png,0.136381967648,183.13,43.860980613,38.878006879,33.905263457,23.958595632,6.234830957,183.13
559_HC.png,0.108744229959,179.0,40.186924986,28.585673186,31.211133834,25.629402654,6.243043214,179.0
560_HC.png,0.123075348575,180.78,51.787434689,38.966123727,31.91394156,25.444360676,0.291181045,180.77
561_2HC.png,0.120117905594,179.52,42.875545343,36.54739038,32.227760904,24.664030634,0.067131433,179.52
561_3HC.png,0.13801107804,165.17,55.379170981,32.656666018,29.564486918,22.793019366,0.100698848,165.17
561_HC.png,0.135623587144,176.61,49.067086987,28.425136049,31.692450559,24.279923909,0.053427805,176.61
562_HC.png,0.159359754078,178.85,69.855086556,36.321082758,31.391614994,25.385108389,0.215301727,178.87
563_HC.png,0.126554302022,181.73,52.053526629,36.681761351,32.355417879,25.276222884,0.04901022,181.74
564_HC.png,0.126442357898,184.6,46.50943551,34.783824596,32.662083397,25.902343864,6.191985422,184.6
565_HC.png,0.131190787805,198.7,49.688699052,32.42521068,36.69065186,26.114806872,6.282087752,198.71
566_2HC.png,0.118426914726,185.41,46.890119154,28.054809524,33.158887392,25.619811496,6.264493512,185.42
566_HC.png,0.118393514838,180.8,39.921754493,28.040052252,32.384197841,24.922721885,6.21781389,180.8
567_2HC.png,0.112534908766,172.78,48.995085093,30.191347705,30.178214969,24.683229611,0.003659516,172.78
567_HC.png,0.112553272354,174.16,51.429740472,25.947964532,30.754149497,24.505545125,6.2753913,174.16
568_HC.png,0.132402244367,176.44,51.192223894,40.412055623,30.957686648,25.05178813,0.016854481,176.45
569_HC.png,0.10333391809,177.78,39.688814683,28.649401321,33.706257635,22.299481914,0.096742456,177.78
570_2HC.png,0.130410333733,188.97,55.517698424,36.036454911,33.509145785,26.433408137,6.245589795,188.97
570_3HC.png,0.133755923928,192.47,51.529586028,35.57138137,34.729771773,26.244510953,6.282080495,192.48
570_HC.png,0.133883542306,189.26,50.55292486,34.134392155,34.208416663,25.736014992,6.271145555,189.26
571_HC.png,0.130106149576,175.8,51.577829044,32.910520871,31.770539587,23.913236723,0.164189474,175.81
572_HC.png,0.115680867849,171.81,44.363113283,30.388288655,30.355377434,24.160351528,0.033130323,171.82
573_HC.png,0.165555556615,181.63,71.153889158,54.309801102,30.88522323,26.864640251,0.023446004,181.65
574_2HC.png,0.120377327715,172.92,51.49497453,38.723216683,30.531224152,24.33653075,0.224627984,172.92
574_HC.png,0.133044264818,177.91,48.540940979,35.871231623,31.402295556,25.051867009,0.070591013,177.92
575_HC.png,0.190673630971,171.79,62.465218008,53.219077276,29.981250748,24.567768995,6.076024664,171.79
576_HC.png,0.126191526651,172.9,54.899310193,30.722715085,30.860915179,23.96054199,0.561808612,172.91
577_HC.png,0.123549022792,174.32,40.540825783,32.608986437,31.072797916,24.20187001,6.170106089,174.32
578_HC.png,0.109660482925,179.6,41.288816662,27.68743718,31.154970556,25.893349781,0.061060159,179.6
579_HC.png,0.129329608037,180.44,49.262673087,33.547264782,31.827350314,25.430172237,0.033207022,180.44
580_HC.png,0.147650347036,178.83,54.519244042,33.155275641,31.74169975,24.984036747,0.022025674,178.84
581_HC.png,0.128197922156,177.99,51.631276928,35.977210497,32.028272992,24.366433292,0.024054803,177.99
582_HC.png,0.12084702893,182.17,42.840515161,34.081971107,32.891136636,24.812932442,6.205870212,182.17
583_2HC.png,0.154738454148,182.99,49.290093366,50.752300452,33.018743771,24.952790528,6.178832669,183.01
583_HC.png,0.15051054232,182.97,58.518600364,50.589205436,33.448968833,24.441396541,0.132675823,182.97
584_HC.png,0.202031063311,185.6,76.409611834,56.894276137,32.701210443,26.203981648,0.376895484,185.62
585_HC.png,0.113909813491,187.51,43.436369015,30.119445188,34.261178266,25.071593229,6.217787791,187.52
586_HC.png,0.144920298031,183.1,58.950388975,45.601656401,31.607373291,26.568119093,0.046046055,183.11
587_2HC.png,0.151374204592,171.97,64.532567769,41.98523725,30.417164222,24.144323065,0.039522442,171.98
587_HC.png,0.168007453283,180.61,71.593329646,56.142199244,32.989129689,24.162947241,6.22731818,180.62
588_2HC.png,0.112928274003,172.13,46.525883696,33.843979594,30.876483164,23.67986371,0.021290508,172.14
588_HC.png,0.156303271651,175.84,56.165523368,43.646758459,31.736328001,23.968671207,0.013766013,175.85
589_HC.png,0.130817929381,184.5,53.038340542,35.60302688,31.842014404,26.778361877,0.248856025,184.51
590_HC.png,0.16640595595,179.04,62.989168942,54.181704098,32.066475448,24.682071499,6.277408378,179.04
591_HC.png,0.11738960133,179.9,42.756853398,34.257950869,33.123793142,23.756856702,0.061379072,179.91
592_2HC.png,0.124058991671,176.33,47.425307151,34.454337223,31.464793036,24.442860265,5.988270177,176.33
592_HC.png,0.109154594981,180.65,41.809969062,32.754229977,33.341358979,23.759915335,0.030413965,180.65
593_HC.png,0.151779705828,189.92,55.216658432,31.847421805,33.270877642,27.022203544,6.233732936,189.93
594_HC.png,0.14292376382,192.6,43.827159124,39.180496805,34.649092069,26.378435857,5.952516973,192.6
595_HC.png,0.140897548861,188.79,62.941819847,40.082461001,33.125640226,26.805633975,0.108731142,188.8
596_HC.png,0.130694320327,175.76,52.541126962,35.248299672,30.520543913,25.303654649,0.003961386,175.76
597_HC.png,0.118996415819,186.3,46.879309473,28.343841914,33.748446461,25.246221004,0.08216105,186.3
598_HC.png,0.124682433903,184.33,46.534997875,37.072606424,32.689085505,25.783042571,0.002996522,184.34
599_HC.png,0.138526890013,186.91,53.874569397,33.693389679,33.230133319,26.051843249,6.227968923,186.92
600_HC.png,0.122116019086,185.44,49.001659475,34.645529141,33.533065176,25.19928041,0.083124581,185.44
601_HC.png,0.106324845172,182.88,43.979451237,27.346266382,32.442872946,25.567899145,6.277055576,182.89
602_HC.png,0.146785597591,182.49,53.585294564,33.662194659,32.597938603,25.255021336,0.025150827,182.48
603_HC.png,0.141838908195,185.94,47.483546088,38.120507316,33.255250531,25.690658818,6.271649758,185.95
604_HC.png,0.148790022906,159.9,64.204061847,39.762385448,27.632960845,23.167803725,6.249862238,159.9
605_HC.png,0.18790156753,183.7,71.52662572,50.509914525,32.510669807,25.774562325,6.257319422,183.72
606_HC.png,0.238966970217,186.2,91.124042725,75.116974994,32.247968376,26.907756143,0.112371683,186.22
607_HC.png,0.135909431689,185.5,42.211211929,31.124854619,32.923533078,25.915613833,0.168714118,185.5
608_HC.png,0.132505658426,187.2,53.580823157,31.473785822,33.351390759,26.011588018,6.114072314,187.21
609_2HC.png,0.129519884403,197.72,51.931313467,37.969986544,35.35152516,27.326711387,0.016220316,197.72
609_HC.png,0.129474095809,197.95,55.635733748,34.792925211,36.442566172,26.143570202,0.076552765,197.95
610_HC.png,0.235891001565,193.1,95.267731906,72.650609507,34.077841502,27.198835202,6.007973441,193.11
611_HC.png,0.112429791027,184.4,47.060573923,30.35581541,31.746332916,26.852117571,6.270392413,184.41
612_HC.png,0.142964669636,186.25,68.021200654,41.5047666,33.38158174,25.651692608,6.127089446,186.25
613_2HC.png,0.127867742991,170.47,51.196600681,35.910721819,30.76086486,23.237167328,6.282512659,170.46
613_3HC.png,0.190598288408,169.40,86.406193815,59.958726921,30.021206613,23.717484356,0.112881878,169.41
613_HC.png,0.134597581786,179.99,65.528624027,37.05657747,31.894363004,25.199837961,0.111155151,179.98
614_HC.png,0.134702977296,196.86,56.647448596,39.637660362,33.946356801,28.604613797,6.013626866,196.87
615_HC.png,0.111789080832,178.15,48.847171582,29.145413895,32.163655964,24.26651374,0.026519226,178.15
616_HC.png,0.126909369077,185.4,45.556869386,31.803518681,33.222257023,25.542861417,6.246069031,185.41
617_2HC.png,0.145147057141,197.72,54.518520114,41.401242409,34.857804619,27.881428346,0.039277099,197.71
617_HC.png,0.145177692175,189.78,66.653925942,38.128142058,33.081972292,27.187419281,0.117213776,189.79
618_2HC.png,0.192696108268,202.7,74.163932312,49.987980303,36.112632929,28.164907877,0.095187436,202.71
618_HC.png,0.15702335164,198.9,67.363990624,37.125126916,35.327422063,27.759996751,0.009124855,198.91
619_HC.png,0.115914961626,196.9,44.618278656,31.401687842,34.520473485,27.983926284,0.043360257,196.9
620_HC.png,0.129699783447,200.50,56.008863316,38.160842393,36.539137937,26.918797607,6.270741088,200.51
621_HC.png,0.12174270502,193.06,51.130485287,31.09033123,34.840556779,26.315497667,0.045414553,193.06
622_HC.png,0.131968808802,189.41,52.574505936,39.175845843,35.192454259,24.634210533,6.196366256,189.42
623_HC.png,0.144005894661,196.0,65.532458106,33.714071562,34.210815651,28.023712782,0.127464482,196.0
624_HC.png,0.166422555844,197.77,57.585139876,51.296738563,35.278996723,27.429134561,0.002855242,197.78
625_HC.png,0.16322580076,199.3,61.678792553,48.10868525,35.438770629,27.770025951,0.012014252,199.31
626_HC.png,0.163426995277,196.48,70.973596492,41.592574277,34.798957773,27.535041039,6.07917272,196.49
627_HC.png,0.221732656161,193.0,91.310932883,66.790821849,33.638908811,27.650203648,5.596338718,193.01
628_2HC.png,0.131861363587,204.9,48.720657174,30.407448549,35.431258656,29.668217278,5.916379741,204.92
628_HC.png,0.111246652073,182.6,42.310011619,27.977528083,32.630237335,25.25576881,0.043545414,182.59
629_HC.png,0.12923336946,198.56,49.348946084,31.694059892,36.457631548,26.33912962,0.032248151,198.56
630_2HC.png,0.190632434992,191.9,62.297039763,59.523924833,33.58368809,27.34207424,5.913781029,191.91
630_HC.png,0.134729726894,189.4,49.03435946,35.248058334,33.264760525,26.854179049,0.131895916,189.41
631_2HC.png,0.235736540386,210.86,92.025267068,61.226508926,36.372298217,30.626149902,6.248522734,210.87
631_HC.png,0.141005294664,213.47,54.056387985,36.188112962,36.88055275,30.9417493,6.10214801,213.48
632_HC.png,0.115936100483,197.9,40.064385826,31.821036481,34.796151839,28.015309619,6.25466951,197.9
633_HC.png,0.127987953333,182.7,42.039994223,28.925938524,33.243226502,24.588763746,6.278607,182.7
634_HC.png,0.202146539784,204.3,73.381649213,70.354716377,37.608610181,26.988703712,6.145097808,204.31
635_HC.png,0.162137496856,199.5,67.001603605,44.820020854,35.101643626,28.216261413,0.0740954,199.51
636_HC.png,0.202115569452,204.6,88.915646247,47.913661351,36.188329179,28.731997588,0.035477966,204.63
637_HC.png,0.393280178308,172.69,159.420953466,115.126855234,29.730888702,25.150712525,0.205606622,172.72
638_HC.png,0.24080101266,205.7,89.951127156,78.136717242,36.873761037,28.327891609,0.027227094,205.72
639_2HC.png,0.260484187634,206.9,87.832369738,62.716937956,35.543829745,30.214306612,0.793834925,206.92
639_HC.png,0.259912973875,214.4,111.409549082,63.947146143,37.092818783,31.021262461,0.632527524,214.41
640_HC.png,0.139156265391,186.89,49.287711265,43.029369715,33.59329836,25.632444581,0.01246153,186.9
641_HC.png,0.159568892371,212.1,65.278444212,39.695812817,37.819238475,29.43062272,0.063536565,212.09
642_HC.png,0.146920742357,212.86,56.584897693,38.506497179,38.257174007,29.193574764,6.242307649,212.86
643_HC.png,0.119858483473,213.6,44.372188147,32.465053625,37.677156548,30.105159586,0.06456874,213.61
